5.516582206946968325e-01,5.542839454016377232e-01,5.552010917094182263e-01,5.546781025579262669e-01
5.531307870008278504e-01,5.545556971904839205e-01,5.551360989978585403e-01,5.538879479005358597e-01
5.537711704842714910e-01,5.545110720419428318e-01,5.540718303857836702e-01,5.525319001913843175e-01
5.537962655827278757e-01,5.531818500261951321e-01,5.522562448827396109e-01,5.483825399923655253e-01
